src,dst,time_s_2018,distance_km_2018,year,time_s_2025,distance_km_2025,delta_time_s,delta_distance_km,pct_time,pct_distance
27,8,234,3.414,2018,263,3.84,29,0.4259999999999997,12.393162393162394,12.478031634446388
27,9,433,6.187,2018,459,6.424,26,0.2370000000000001,6.0046189376443415,3.830612574753517
27,10,560,8.598,2018,586,9.459,26,0.8609999999999989,4.642857142857143,10.0139567341242
27,11,251,3.364,2018,269,3.406,18,0.04200000000000026,7.171314741035857,1.248513674197392
27,12,409,5.351,2018,471,5.656,62,0.3049999999999997,15.158924205378973,5.699869183330213
27,13,338,4.337,2018,362,4.431,24,0.0940000000000003,7.100591715976331,2.1673968180770187
27,14,572,8.582,2018,602,9.442,30,0.8599999999999994,5.244755244755245,10.020974131903976
27,15,226,2.807,2018,236,3.273,10,0.4660000000000002,4.424778761061947,16.601353758461
27,16,660,8.287,2018,588,8.259,-72,-0.02800000000000047,-10.909090909090908,-0.3378786050440505
27,17,450,5.742,2018,489,6.083,39,0.3410000000000002,8.666666666666668,5.938697318007667
27,18,439,5.983,2018,487,5.23,48,-0.7529999999999992,10.933940774487471,-12.585659368209917
27,19,129,1.61,2018,126,1.603,-3,-0.007000000000000117,-2.3255813953488373,-0.4347826086956595
27,20,259,2.734,2018,228,2.694,-31,-0.040000000000000036,-11.96911196911197,-1.4630577907827373
27,21,215,2.391,2018,186,2.236,-29,-0.1549999999999998,-13.488372093023257,-6.482643245503965
27,22,278,3.344,2018,278,3.286,0,-0.05799999999999983,0.0,-1.7344497607655451
27,23,200,2.797,2018,223,3.006,23,0.20899999999999963,11.5,7.47229174115122
27,24,597,9.7,2018,520,8.574,-77,-1.1259999999999994,-12.897822445561138,-11.608247422680408
27,25,330,4.513,2018,441,5.842,111,1.3289999999999997,33.63636363636363,29.44826058054509
27,26,410,5.747,2018,370,5.286,-40,-0.4610000000000003,-9.75609756097561,-8.02157647468245
27,27,0,0.0,2018,0,0.0,0,0.0,,
27,28,466,6.213,2018,462,6.223,-4,0.009999999999999787,-0.8583690987124464,0.160952840817637
27,29,420,5.668,2018,427,6.332,7,0.6639999999999997,1.6666666666666667,11.714890613973179
27,30,408,5.075,2018,412,5.106,4,0.030999999999999694,0.9803921568627451,0.6108374384236392
27,31,152,1.958,2018,150,1.952,-2,-0.006000000000000005,-1.3157894736842104,-0.30643513789581234
27,32,565,8.831,2018,532,8.313,-33,-0.5179999999999989,-5.84070796460177,-5.865700373683602
27,33,366,4.866,2018,362,4.848,-4,-0.017999999999999794,-1.092896174863388,-0.3699136868064076
27,34,319,4.281,2018,319,3.628,0,-0.6529999999999996,0.0,-15.253445456668993
27,35,446,6.229,2018,453,6.216,7,-0.0129999999999999,1.5695067264573992,-0.20870123615347405
27,36,177,2.349,2018,190,2.385,13,0.03599999999999959,7.344632768361582,1.5325670498084114
27,37,300,3.554,2018,292,3.51,-8,-0.04400000000000004,-2.666666666666667,-1.2380416432189094
27,38,521,7.952,2018,554,8.024,33,0.07199999999999918,6.333973128598848,0.9054325955734303
27,39,209,2.817,2018,211,2.849,2,0.03200000000000003,0.9569377990430622,1.1359602413915522
27,40,373,5.471,2018,382,5.459,9,-0.012000000000000455,2.4128686327077746,-0.21933832937306624
27,41,416,5.265,2018,438,5.512,22,0.2469999999999999,5.288461538461538,4.691358024691357
27,42,374,5.278,2018,343,4.878,-31,-0.39999999999999947,-8.288770053475936,-7.578628268283431
27,43,535,7.03,2018,536,7.072,1,0.041999999999999815,0.1869158878504673,0.5974395448079632
27,44,168,2.014,2018,160,2.013,-8,-0.0009999999999998899,-4.761904761904762,-0.04965243296921003
27,45,474,6.135,2018,487,6.172,13,0.03699999999999992,2.7426160337552745,0.6030969845150762
27,46,352,4.773,2018,332,4.734,-20,-0.0389999999999997,-5.681818181818182,-0.8170961659333691
27,47,279,4.04,2018,322,4.32,43,0.28000000000000025,15.412186379928317,6.930693069306937
27,48,104,1.053,2018,90,1.038,-14,-0.014999999999999902,-13.461538461538462,-1.4245014245014154
27,49,543,8.691,2018,500,8.182,-43,-0.5090000000000003,-7.918968692449356,-5.856633298814869
27,50,389,5.11,2018,380,5.068,-9,-0.0420000000000007,-2.313624678663239,-0.8219178082191919
28,1,589,7.897,2018,606,8.27,17,0.37299999999999933,2.886247877758913,4.723312650373551
28,2,717,8.347,2018,596,7.759,-121,-0.5879999999999992,-16.875871687587168,-7.044447106744929
28,3,609,7.818,2018,574,8.573,-35,0.7550000000000008,-5.747126436781609,9.657201330263506
28,4,851,11.087,2018,869,12.636,18,1.5489999999999995,2.1151586368977675,13.971317759538193
28,5,637,8.098,2018,626,8.221,-11,0.12299999999999933,-1.726844583987441,1.5188935539639334
28,6,740,9.567,2018,694,9.523,-46,-0.04400000000000048,-6.216216216216217,-0.45991428870074713
28,7,274,3.029,2018,253,3.006,-21,-0.02300000000000013,-7.664233576642336,-0.7593265103994762
28,8,490,6.438,2018,467,6.436,-23,-0.0019999999999997797,-4.6938775510204085,-0.031065548306924196
28,9,720,9.859,2018,753,11.181,33,1.3219999999999992,4.583333333333333,13.409067856780599
28,10,712,9.81,2018,634,9.732,-78,-0.07800000000000118,-10.955056179775282,-0.7951070336391556
28,11,647,8.686,2018,666,9.061,19,0.375,2.936630602782071,4.317292194335712
28,12,394,4.295,2018,521,6.642,127,2.3470000000000004,32.233502538071065,54.64493597206055
28,13,735,9.659,2018,760,10.086,25,0.4269999999999996,3.4013605442176873,4.420747489388131
28,14,724,9.794,2018,650,9.715,-74,-0.07900000000000063,-10.220994475138122,-0.8066162956912459
28,15,563,6.981,2018,459,5.813,-104,-1.1680000000000001,-18.47246891651865,-16.73112734565249
28,16,812,9.5,2018,636,8.532,-176,-0.968,-21.67487684729064,-10.189473684210526
28,17,114,1.211,2018,164,1.508,50,0.29699999999999993,43.859649122807014,24.52518579686209
28,18,709,8.826,2018,799,9.686,90,0.8599999999999994,12.693935119887165,9.74393836392476
28,19,606,7.524,2018,578,7.977,-28,0.4530000000000003,-4.62046204620462,6.020733652312604
28,20,726,9.502,2018,680,9.067,-46,-0.4350000000000005,-6.336088154269973,-4.577983582403709
28,21,709,8.584,2018,668,9.047,-41,0.46300000000000097,-5.782792665726375,5.393755824790318
28,22,414,5.053,2018,444,5.852,30,0.7990000000000004,7.246376811594203,15.812388679992093
28,23,597,8.119,2018,620,8.661,23,0.5419999999999998,3.8525963149078724,6.675698977706612
28,24,811,11.275,2018,708,11.702,-103,0.4269999999999996,-12.700369913686806,3.7871396895787104
28,25,299,3.313,2018,270,3.328,-29,0.01499999999999968,-9.698996655518394,0.45276184726832713
28,26,666,8.766,2018,614,8.769,-52,0.0030000000000001137,-7.807807807807808,0.03422313483915256
28,27,610,7.508,2018,518,6.872,-92,-0.6360000000000001,-15.081967213114755,-8.47096430474161
28,28,0,0.0,2018,0,0.0,0,0.0,,
28,29,572,6.88,2018,475,6.605,-97,-0.27499999999999947,-16.95804195804196,-3.9970930232558066
28,30,805,10.397,2018,810,10.761,5,0.363999999999999,0.6211180124223602,3.501009906703847
28,31,596,7.592,2018,603,8.326,7,0.7340000000000009,1.174496644295302,9.668071654373037
28,32,805,11.473,2018,720,11.441,-85,-0.03200000000000003,-10.559006211180124,-0.27891571515732616
28,33,467,4.695,2018,484,6.192,17,1.4969999999999999,3.640256959314775,31.8849840255591
28,34,397,4.845,2018,425,5.644,28,0.7990000000000004,7.052896725440807,16.49122807017545
28,35,275,2.952,2018,296,3.736,21,0.7840000000000003,7.636363636363637,26.55826558265584
28,36,574,7.671,2018,587,8.04,13,0.3689999999999989,2.264808362369338,4.810324599139602
28,37,526,6.452,2018,589,7.569,63,1.117,11.977186311787072,17.31246125232486
28,38,673,9.164,2018,601,8.297,-72,-0.8669999999999991,-10.698365527488855,-9.460934089917057
28,39,605,8.139,2018,608,8.504,3,0.3650000000000002,0.49586776859504134,4.4845804152844355
28,40,211,2.194,2018,225,2.979,14,0.7850000000000001,6.6350710900473935,35.779398359161355
28,41,813,10.587,2018,835,11.167,22,0.5800000000000001,2.706027060270603,5.478416926419194
28,42,630,8.297,2018,594,8.361,-36,0.06400000000000006,-5.714285714285714,0.7713631433048096
28,43,365,3.753,2018,380,4.592,15,0.8389999999999995,4.10958904109589,22.355448974153997
28,44,729,9.127,2018,640,9.101,-89,-0.0259999999999998,-12.208504801097392,-0.28486906979291987
28,45,125,1.332,2018,175,1.597,50,0.2649999999999999,40.0,19.89489489489489
28,46,238,2.723,2018,212,2.742,-26,0.019000000000000128,-10.92436974789916,0.6977598237238387
28,47,535,7.061,2018,563,7.728,28,0.6669999999999998,5.233644859813085,9.446254071661235
28,48,622,7.835,2018,548,7.803,-74,-0.03200000000000003,-11.89710610932476,-0.40842373962986633
28,49,704,10.177,2018,620,10.139,-84,-0.038000000000000256,-11.931818181818182,-0.3733909796600202
28,50,516,6.482,2018,505,7.245,-11,0.7629999999999999,-2.131782945736434,11.771058315334772
29,1,609,7.837,2018,474,6.94,-135,-0.8969999999999994,-22.167487684729064,-11.445706265152474
29,2,272,2.534,2018,157,1.354,-115,-1.1799999999999997,-42.279411764705884,-46.566692975532746
29,3,790,10.297,2018,679,10.758,-111,0.4609999999999985,-14.050632911392405,4.47703214528502
29,4,825,10.175,2018,664,9.257,-161,-0.918000000000001,-19.515151515151516,-9.022113022113032
29,5,342,4.129,2018,367,4.567,25,0.4380000000000006,7.309941520467836,10.607895374182627
29,6,755,10.772,2018,563,8.193,-192,-2.5790000000000006,-25.43046357615894,-23.941700705532867
29,7,346,3.793,2018,231,3.056,-115,-0.7370000000000001,-33.23699421965318,-19.43052992354337
29,8,338,4.735,2018,324,4.258,-14,-0.4770000000000003,-4.142011834319527,-10.073917634635697
29,9,779,10.516,2018,658,9.71,-121,-0.8059999999999992,-15.532734274711169,-7.664511220996569
29,10,295,2.864,2018,197,2.579,-98,-0.2849999999999997,-33.220338983050844,-9.951117318435744
29,11,667,8.626,2018,534,7.731,-133,-0.8949999999999996,-19.940029985007495,-10.375608625086942
29,12,614,7.449,2018,627,8.827,13,1.3780000000000001,2.1172638436482085,18.49912739965096
29,13,755,9.599,2018,628,8.756,-127,-0.843,-16.821192052980134,-8.782164808834253
29,14,321,3.262,2018,213,2.562,-108,-0.7000000000000002,-33.64485981308411,-21.459227467811164
29,15,405,5.242,2018,371,4.79,-34,-0.45199999999999996,-8.395061728395062,-8.622663105684852
29,16,366,3.687,2018,197,2.127,-169,-1.56,-46.17486338797814,-42.310821806346624
29,17,544,6.332,2018,438,5.788,-106,-0.5439999999999996,-19.485294117647058,-8.591282375236887
29,18,784,10.312,2018,697,8.665,-87,-1.6470000000000002,-11.096938775510203,-15.971683475562454
29,19,546,7.317,2018,447,6.648,-99,-0.6690000000000005,-18.13186813186813,-9.143091430914316
29,20,623,7.948,2018,576,8.184,-47,0.23599999999999888,-7.54414125200642,2.9693004529441227
29,21,604,7.883,2018,550,8.109,-54,0.22599999999999998,-8.940397350993377,2.866928834200177
29,22,473,5.71,2018,343,4.831,-130,-0.8789999999999996,-27.48414376321353,-15.394045534150605
29,23,617,8.059,2018,488,7.331,-129,-0.7279999999999989,-20.907617504051863,-9.033378831120473
29,24,468,7.454,2018,347,6.149,-121,-1.3049999999999997,-25.85470085470086,-17.507378588677216
29,25,324,3.603,2018,327,4.472,3,0.8690000000000002,0.9259259259259258,24.118789897307806
29,26,273,3.499,2018,281,3.713,8,0.21399999999999997,2.93040293040293,6.116033152329236
29,27,492,6.411,2018,463,6.498,-29,0.08700000000000063,-5.894308943089431,1.357042583060375
29,28,560,6.803,2018,411,5.928,-149,-0.875,-26.607142857142858,-12.861972659120976
29,29,0,0.0,2018,0,0.0,0,0.0,,
29,30,825,10.337,2018,678,9.431,-147,-0.9060000000000006,-17.81818181818182,-8.764631904807977
29,31,569,7.665,2018,471,6.996,-98,-0.6689999999999996,-17.223198594024606,-8.727984344422696
29,32,436,6.585,2018,359,5.888,-77,-0.6970000000000001,-17.660550458715598,-10.584662110858012
29,33,570,6.964,2018,427,6.118,-143,-0.8460000000000001,-25.087719298245613,-12.148190695002873
29,34,456,5.502,2018,324,4.623,-132,-0.8789999999999996,-28.947368421052634,-15.976008724100318
29,35,540,6.819,2018,402,5.921,-138,-0.8979999999999997,-25.555555555555554,-13.169086376301506
29,36,594,7.611,2018,456,6.71,-138,-0.9009999999999998,-23.232323232323232,-11.838129023781367
29,37,584,7.109,2018,457,6.239,-127,-0.8700000000000001,-21.746575342465754,-12.238008158672107
29,38,290,3.988,2018,249,2.621,-41,-1.367,-14.13793103448276,-34.2778335005015
29,39,626,8.079,2018,477,7.174,-149,-0.9050000000000002,-23.80191693290735,-11.201881420967943
29,40,468,6.061,2018,331,5.164,-137,-0.8970000000000002,-29.273504273504276,-14.799538030028053
29,41,842,11.448,2018,704,9.837,-138,-1.6110000000000007,-16.389548693586697,-14.072327044025162
29,42,234,2.934,2018,256,3.222,22,0.2879999999999998,9.401709401709402,9.815950920245392
29,43,630,7.62,2018,485,6.777,-145,-0.843,-23.015873015873016,-11.062992125984252
29,44,571,7.389,2018,522,7.247,-49,-0.14200000000000035,-8.581436077057793,-1.9217756123968106
29,45,569,6.725,2018,436,5.877,-133,-0.8479999999999999,-23.374340949033392,-12.609665427509292
29,46,349,3.984,2018,207,3.086,-142,-0.8980000000000001,-40.68767908309456,-22.540160642570285
29,47,159,1.937,2018,160,2.112,1,0.17500000000000004,0.628930817610063,9.034589571502325
29,48,465,6.097,2018,430,5.949,-35,-0.14800000000000058,-7.526881720430108,-2.42742332294572
29,49,321,5.001,2018,259,4.586,-62,-0.41500000000000004,-19.314641744548286,-8.298340331933614
29,50,591,7.208,2018,443,6.338,-148,-0.8700000000000001,-25.042301184433164,-12.06992230854606
30,1,261,2.88,2018,249,2.916,-12,0.03600000000000003,-4.597701149425287,1.250000000000001
30,2,856,10.962,2018,780,10.426,-76,-0.5359999999999996,-8.878504672897195,-4.889618682722127
30,3,607,7.602,2018,557,7.447,-50,-0.15500000000000025,-8.237232289950576,-2.038937121810053
30,4,304,2.15,2018,313,2.926,9,0.7760000000000002,2.9605263157894735,36.09302325581397
30,5,750,9.77,2018,570,7.259,-180,-2.5109999999999992,-24.0,-25.701125895598764
30,6,261,2.715,2018,253,2.771,-8,0.05600000000000005,-3.065134099616858,2.0626151012891363
30,7,579,7.495,2018,589,7.644,10,0.14900000000000002,1.7271157167530224,1.9879919946631088
30,8,603,8.11,2018,589,8.112,-14,0.002000000000000668,-2.321724709784411,0.02466091245376903
30,9,446,5.559,2018,462,6.112,16,0.5529999999999999,3.587443946188341,9.947832343946752
30,10,851,12.425,2018,819,12.399,-32,-0.026000000000001577,-3.7602820211515864,-0.20925553319920787
30,11,267,2.5,2018,221,2.499,-46,-0.0009999999999998899,-17.228464419475657,-0.039999999999995595
30,12,597,7.577,2018,785,10.326,188,2.7490000000000006,31.490787269681743,36.28084994060975
30,13,256,2.807,2018,251,2.894,-5,0.08700000000000019,-1.953125,3.099394371214827
30,14,863,12.409,2018,834,12.382,-29,-0.027000000000001023,-3.360370799536501,-0.21758401160448887
30,15,595,7.503,2018,563,7.545,-32,0.041999999999999815,-5.378151260504202,0.5597760895641719
30,16,951,12.115,2018,820,11.199,-131,-0.9160000000000004,-13.774973711882229,-7.560874948411063
30,17,679,8.633,2018,716,9.0,37,0.3670000000000009,5.44918998527246,4.251129387235039
30,18,451,5.355,2018,579,6.377,128,1.0219999999999994,28.38137472283814,19.084967320261427
30,19,294,3.525,2018,300,3.546,6,0.020999999999999908,2.0408163265306123,0.5957446808510612
30,20,248,2.65,2018,234,2.641,-14,-0.008999999999999897,-5.64516129032258,-0.3396226415094301
30,21,257,3.07,2018,248,3.099,-9,0.02900000000000036,-3.501945525291829,0.9446254071661355
30,22,466,5.57,2018,466,5.583,0,0.0129999999999999,0.0,0.2333931777378797
30,23,331,4.135,2018,341,4.333,10,0.1980000000000004,3.0211480362537766,4.788391777509079
30,24,950,13.888,2018,767,12.036,-183,-1.8520000000000003,-19.263157894736842,-13.3352534562212
30,25,685,8.744,2018,668,8.759,-17,0.015000000000000568,-2.4817518248175183,0.17154620311071098
30,26,779,10.442,2018,617,8.747,-162,-1.6950000000000003,-20.79589216944801,-16.232522505267195
30,27,378,4.74,2018,374,4.67,-4,-0.07000000000000028,-1.0582010582010581,-1.4767932489451536
30,28,695,9.104,2018,689,9.14,-6,0.036000000000001364,-0.8633093525179856,0.39543057996486564
30,29,711,9.495,2018,660,9.272,-51,-0.22299999999999898,-7.172995780590717,-2.3486045286993047
30,30,0,0.0,2018,0,0.0,0,0.0,,
30,31,284,3.508,2018,286,3.527,2,0.019000000000000128,0.7042253521126761,0.5416191562143708
30,32,944,14.086,2018,779,11.775,-165,-2.311,-17.478813559322035,-16.40636092574187
30,33,554,7.092,2018,551,7.145,-3,0.052999999999999936,-0.5415162454873645,0.7473209249858987
30,34,507,6.507,2018,507,5.925,0,-0.5819999999999999,0.0,-8.944213923467034
30,35,674,9.12,2018,679,9.133,5,0.0129999999999999,0.741839762611276,0.14254385964912172
30,36,268,3.159,2018,266,3.177,-2,0.018000000000000238,-0.7462686567164178,0.5698005698005774
30,37,488,5.78,2018,480,5.149,-8,-0.6310000000000002,-1.639344262295082,-10.916955017301042
30,38,812,11.779,2018,786,10.964,-26,-0.8149999999999995,-3.201970443349754,-6.9190933016385054
30,39,340,4.155,2018,269,3.371,-71,-0.7840000000000003,-20.88235294117647,-18.86883273164862
30,40,602,8.362,2018,609,8.376,7,0.013999999999999346,1.1627906976744187,0.16742406122936315
30,41,151,1.221,2018,165,1.421,14,0.19999999999999996,9.271523178807946,16.380016380016375
30,42,744,9.973,2018,590,8.339,-154,-1.6340000000000003,-20.698924731182796,-16.38423744109095
30,43,675,7.968,2018,763,9.989,88,2.021000000000001,13.037037037037036,25.363955823293182
30,44,418,5.152,2018,368,4.712,-50,-0.4400000000000004,-11.961722488038278,-8.54037267080746
30,45,703,9.026,2018,714,9.089,11,0.06300000000000061,1.5647226173541962,0.6979836029248904
30,46,581,7.686,2018,565,7.674,-16,-0.011999999999999567,-2.753872633390706,-0.15612802498047837
30,47,649,8.736,2018,641,8.93,-8,0.19399999999999906,-1.2326656394453006,2.2206959706959597
30,48,466,5.749,2018,443,5.709,-23,-0.040000000000000036,-4.935622317596566,-0.695773177943991
30,49,842,12.79,2018,747,11.644,-95,-1.145999999999999,-11.282660332541568,-8.960125097732597
30,50,577,7.336,2018,707,9.446,130,2.1099999999999994,22.530329289428074,28.76226826608505
31,1,57,0.658,2018,58,0.663,1,0.0050000000000000044,1.7543859649122806,0.7598784194528881
31,2,639,8.231,2018,563,7.678,-76,-0.5529999999999999,-11.89358372456964,-6.7185032195359
31,3,384,4.827,2018,317,4.55,-67,-0.27700000000000014,-17.447916666666664,-5.738553967267457
31,4,258,2.961,2018,247,2.98,-11,0.019000000000000128,-4.263565891472868,0.6416751097602205
31,5,533,7.04,2018,374,4.55,-159,-2.49,-29.831144465290805,-35.36931818181818
31,6,208,2.328,2018,214,2.356,6,0.028000000000000025,2.8846153846153846,1.2027491408934718
31,7,362,4.766,2018,371,4.896,9,0.1299999999999999,2.4861878453038675,2.7276542173730567
31,8,386,5.38,2018,371,5.364,-15,-0.016000000000000014,-3.8860103626943006,-0.29739776951672886
31,9,316,4.389,2018,308,4.472,-8,0.08300000000000018,-2.5316455696202533,1.8910913647755794
31,10,634,9.694,2018,601,9.651,-33,-0.04300000000000104,-5.205047318611988,-0.4435733443367138
31,11,115,1.447,2018,118,1.454,3,0.006999999999999895,2.608695652173913,0.4837595024187903
31,12,380,4.848,2018,462,6.192,82,1.3440000000000003,21.578947368421055,27.72277227722773
31,13,203,2.42,2018,212,2.479,9,0.05900000000000016,4.433497536945813,2.4380165289256266
31,14,645,9.678,2018,617,9.634,-28,-0.04400000000000048,-4.341085271317829,-0.4546393883033734
31,15,378,4.774,2018,345,4.797,-33,0.022999999999999687,-8.73015873015873,0.4817762882278946
31,16,734,9.384,2018,603,8.451,-131,-0.9329999999999998,-17.847411444141688,-9.94245524296675
31,17,462,5.904,2018,499,6.252,37,0.34799999999999986,8.008658008658008,5.894308943089429
31,18,321,4.185,2018,406,4.451,85,0.266,26.479750778816197,6.3560334528076465
31,19,70,0.796,2018,75,0.798,5,0.0020000000000000018,7.142857142857142,0.2512562814070354
31,20,195,2.263,2018,195,2.226,0,-0.03699999999999992,0.0,-1.634997790543523
31,21,166,1.856,2018,158,1.869,-8,0.0129999999999999,-4.819277108433735,0.7004310344827532
31,22,249,2.841,2018,249,2.835,0,-0.006000000000000227,0.0,-0.2111932418162699
31,23,65,0.88,2018,72,1.054,7,0.17400000000000004,10.76923076923077,19.772727272727277
31,24,733,11.159,2018,675,11.621,-58,0.46199999999999974,-7.91268758526603,4.140155927950531
31,25,468,6.015,2018,451,6.011,-17,-0.0039999999999995595,-3.632478632478633,-0.06650041562759035
31,26,562,7.713,2018,504,6.903,-58,-0.8100000000000005,-10.320284697508896,-10.501750291715291
31,27,155,2.011,2018,170,2.003,15,-0.008000000000000007,9.67741935483871,-0.3978120338140232
31,28,478,6.375,2018,472,6.392,-6,0.017000000000000348,-1.2552301255230125,0.2666666666666721
31,29,494,6.766,2018,442,6.524,-52,-0.242,-10.526315789473683,-3.5767070647354418
31,30,273,3.158,2018,262,3.154,-11,-0.0040000000000000036,-4.029304029304029,-0.1266624445851806
31,31,0,0.0,2018,0,0.0,0,0.0,,
31,32,727,11.357,2018,687,11.36,-40,0.0030000000000001137,-5.502063273727647,0.026415426609140737
31,33,337,4.363,2018,373,5.211,36,0.8479999999999999,10.682492581602373,19.436167774467105
31,34,290,3.778,2018,290,3.177,0,-0.601,0.0,-15.90788777130757
31,35,458,6.391,2018,462,6.385,4,-0.006000000000000227,0.8733624454148471,-0.09388202159286853
31,36,42,0.432,2018,39,0.433,-3,0.0010000000000000009,-7.142857142857142,0.23148148148148168
31,37,271,3.051,2018,326,3.936,55,0.8849999999999998,20.29520295202952,29.006882989183865
31,38,595,9.05,2018,568,8.216,-27,-0.8340000000000014,-4.53781512605042,-9.215469613259684
31,39,74,0.9,2018,60,0.897,-14,-0.0030000000000000027,-18.91891891891892,-0.3333333333333336
31,40,385,5.633,2018,391,5.628,6,-0.004999999999999893,1.5584415584415585,-0.08876264867743464
31,41,281,3.348,2018,287,3.56,6,0.2120000000000002,2.135231316725979,6.332138590203113
31,42,527,7.244,2018,477,6.495,-50,-0.7489999999999997,-9.487666034155598,-10.339591385974595
31,43,459,5.239,2018,546,7.241,87,2.002,18.954248366013072,38.21339950372208
31,44,195,2.423,2018,204,2.422,9,-0.0009999999999998899,4.615384615384616,-0.04127115146512133
31,45,486,6.297,2018,496,6.341,10,0.04400000000000048,2.05761316872428,0.6987454343338174
31,46,364,4.957,2018,347,4.926,-17,-0.030999999999999694,-4.670329670329671,-0.6253782529755839
31,47,431,6.006,2018,456,5.937,25,-0.06899999999999995,5.800464037122969,-1.148851148851148
31,48,249,3.02,2018,240,3.0,-9,-0.020000000000000018,-3.614457831325301,-0.6622516556291397
31,49,626,10.061,2018,587,10.058,-39,-0.0030000000000001137,-6.230031948881789,-0.02981810953185681
31,50,360,4.607,2018,391,5.431,31,0.8239999999999998,8.61111111111111,17.885825917082695
32,1,787,11.993,2018,826,13.218,39,1.2249999999999996,4.955527318932655,10.214291670140913
32,2,556,7.705,2018,569,8.024,13,0.31899999999999906,2.338129496402878,4.140168721609332
32,3,1047,15.348,2018,1031,17.036,-16,1.6880000000000006,-1.5281757402101241,10.9981756580662
32,4,996,14.331,2018,1015,15.535,19,1.2040000000000006,1.9076305220883536,8.401367664503528
32,5,516,8.775,2018,510,6.377,-6,-2.3980000000000006,-1.1627906976744187,-27.327635327635335
32,6,833,12.736,2018,714,9.917,-119,-2.819000000000001,-14.285714285714285,-22.13410804020101
32,7,603,8.844,2018,583,9.334,-20,0.4900000000000002,-3.316749585406302,5.540479421076439
32,8,515,8.446,2018,462,6.116,-53,-2.33,-10.29126213592233,-27.58702344304997
32,9,1036,15.567,2018,1010,15.988,-26,0.4209999999999994,-2.5096525096525095,2.7044388771118353
32,10,502,7.348,2018,507,7.667,5,0.31899999999999995,0.9960159362549801,4.341317365269461
32,11,845,12.782,2018,886,14.009,41,1.2270000000000003,4.85207100591716,9.599436707870446
32,12,871,12.5,2018,979,15.105,108,2.6050000000000004,12.399540757749714,20.840000000000003
32,13,910,13.626,2018,794,10.959,-116,-2.667,-12.747252747252746,-19.572875385292825
32,14,514,7.332,2018,523,7.65,9,0.3180000000000005,1.7509727626459144,4.337152209492642
32,15,583,8.953,2018,508,6.648,-75,-2.3049999999999997,-12.864493996569468,-25.745560147436613
32,16,673,9.54,2018,637,9.167,-36,-0.37299999999999933,-5.349182763744428,-3.9098532494758844
32,17,801,11.383,2018,790,12.066,-11,0.6830000000000016,-1.373283395755306,6.0001757006061816
32,18,1041,15.363,2018,1049,14.943,8,-0.41999999999999993,0.7684918347742555,-2.733841046670572
32,19,724,11.028,2018,655,9.062,-69,-1.966000000000001,-9.530386740331492,-17.827348567283288
32,20,833,12.726,2018,653,9.116,-180,-3.610000000000001,-21.608643457382954,-28.367122426528375
32,21,825,12.91,2018,627,9.041,-198,-3.8689999999999998,-24.0,-29.96901626646011
32,22,730,10.761,2018,695,11.109,-35,0.34800000000000075,-4.794520547945205,3.233900195149157
32,23,795,12.215,2018,840,13.609,45,1.3940000000000001,5.660377358490567,11.412198117069178
32,24,103,0.817,2018,122,0.862,19,0.04500000000000004,18.446601941747574,5.507955936352515
32,25,581,8.654,2018,679,10.749,98,2.0950000000000006,16.867469879518072,24.208458516293053
32,26,348,5.658,2018,361,4.627,13,-1.0310000000000006,3.7356321839080464,-18.221986567691772
32,27,670,10.122,2018,606,8.307,-64,-1.8149999999999995,-9.55223880597015,-17.931238885595725
32,28,817,11.854,2018,763,12.206,-54,0.3520000000000003,-6.609547123623011,2.9694617850514624
32,29,521,7.64,2018,540,7.775,19,0.13500000000000068,3.6468330134357005,1.7670157068062915
32,30,1003,14.493,2018,844,11.634,-159,-2.859,-15.852442671984049,-19.726764645001037
32,31,746,11.376,2018,679,9.411,-67,-1.9649999999999999,-8.981233243967829,-17.27320675105485
32,32,0,0.0,2018,0,0.0,0,0.0,,
32,33,827,12.015,2018,779,12.398,-48,0.3829999999999991,-5.804111245465538,3.187682064086551
32,34,712,10.553,2018,675,10.901,-37,0.347999999999999,-5.196629213483146,3.2976404813796925
32,35,797,11.87,2018,753,12.199,-44,0.3290000000000006,-5.520702634880803,2.7716933445661387
32,36,772,11.767,2018,807,12.988,35,1.221,4.533678756476684,10.376476587065524
32,37,841,12.16,2018,809,12.517,-32,0.3569999999999993,-3.804994054696789,2.935855263157889
32,38,339,4.972,2018,410,5.66,71,0.6879999999999997,20.943952802359885,13.837489943684627
32,39,803,12.235,2018,828,13.452,25,1.2170000000000005,3.1133250311332503,9.946873722926036
32,40,725,11.112,2018,683,11.442,-42,0.33000000000000007,-5.793103448275862,2.96976241900648
32,41,921,13.412,2018,910,12.632,-11,-0.7800000000000011,-1.1943539630836049,-5.815687444079937
32,42,312,5.127,2018,360,4.184,48,-0.9429999999999996,15.384615384615385,-18.392822313243606
32,43,887,12.671,2018,837,13.055,-50,0.38400000000000034,-5.636978579481398,3.030542182937419
32,44,589,8.731,2018,548,7.728,-41,-1.0030000000000001,-6.960950764006792,-11.487802084526402
32,45,826,11.776,2018,787,12.155,-39,0.37899999999999956,-4.721549636803874,3.2184103260869525
32,46,605,9.035,2018,558,9.364,-47,0.3290000000000006,-7.768595041322314,3.6413945766463818
32,47,406,6.376,2018,399,4.583,-7,-1.7930000000000001,-1.7241379310344827,-28.121079046424093
32,48,642,9.807,2018,572,7.758,-70,-2.0490000000000004,-10.903426791277258,-20.893239522789848
